Frequency (Hz)	Level (dB)
40284.667969	-113.920303
40286.132813	-117.327255
40287.597656	-118.297043
40289.062500	-117.765961
40290.527344	-121.729652
40291.992188	-123.613724
40293.457031	-116.795929
40294.921875	-114.921005
40296.386719	-114.234200
40297.851563	-116.960640
40299.316406	-121.528946
40300.781250	-116.561356
40302.246094	-116.768639
40303.710938	-115.739899
40305.175781	-116.649361
40306.640625	-118.787636
40308.105469	-123.360588
40309.570313	-125.867302
40311.035156	-122.375603
40312.500000	-116.526123
40313.964844	-114.853622
40315.429688	-116.697266
40316.894531	-121.800919
40318.359375	-115.394646
40319.824219	-117.890785
40321.289063	-124.669243
40322.753906	-121.255447
40324.218750	-115.903694
40325.683594	-114.532562
40327.148438	-113.614670
40328.613281	-115.841507
40330.078125	-123.784370
40331.542969	-122.985764
40333.007813	-124.580292
40334.472656	-118.455315
40335.937500	-116.128242
40337.402344	-113.118912
40338.867188	-113.166924
40340.332031	-120.891510
40341.796875	-125.814720
40343.261719	-118.172935
40344.726563	-120.227921
40346.191406	-117.532349
40347.656250	-116.520332
40349.121094	-120.444229
40350.585938	-118.079643
40352.050781	-119.147408
40353.515625	-118.530739
40354.980469	-117.038239
40356.445313	-119.943016
40357.910156	-118.477478
40359.375000	-120.862267
40360.839844	-120.283829
40362.304688	-123.474251
40363.769531	-119.787666
40365.234375	-117.818832
40366.699219	-124.027962
40368.164063	-118.251823
40369.628906	-119.276535
40371.093750	-118.996574
40372.558594	-125.223038
40374.023438	-123.708710
40375.488281	-118.679482
40376.953125	-121.105385
40378.417969	-125.333984
40379.882813	-127.322617
40381.347656	-123.441185
40382.812500	-126.136696
40384.277344	-122.247520
40385.742188	-119.149658
40387.207031	-122.062218
40388.671875	-122.235451
40390.136719	-117.019135
40391.601563	-117.364784
40393.066406	-119.872452
40394.531250	-125.802032
40395.996094	-123.083893
40397.460938	-121.497940
40398.925781	-121.958450
40400.390625	-121.443169
40401.855469	-120.093353
40403.320313	-119.241379
40404.785156	-124.927223
40406.250000	-121.827187
40407.714844	-117.548058
40409.179688	-116.618980
40410.644531	-122.107765
40412.109375	-122.965500
40413.574219	-117.284607
40415.039063	-118.673302
40416.503906	-116.549255
40417.968750	-113.358208
40419.433594	-113.219170
40420.898438	-117.357132
40422.363281	-117.345238
40423.828125	-117.300491
40425.292969	-120.673531
40426.757813	-123.430489
40428.222656	-129.254868
40429.687500	-119.557159
40431.152344	-115.227287
40432.617188	-114.895798
40434.082031	-117.936066
40435.546875	-122.453400
40437.011719	-118.148766
40438.476563	-115.226135
40439.941406	-117.111374
40441.406250	-117.339691
40442.871094	-115.079529
40444.335938	-118.050484
40445.800781	-119.868858
40447.265625	-116.297668
40448.730469	-117.163887
40450.195313	-123.224945
40451.660156	-124.521065
40453.125000	-118.995232
40454.589844	-121.871071
40456.054688	-120.862358
40457.519531	-122.140701
40458.984375	-118.092041
40460.449219	-117.433609
40461.914063	-122.804596
40463.378906	-115.378334
40464.843750	-125.887573
40466.308594	-124.761467
40467.773438	-123.440620
40469.238281	-122.004082
40470.703125	-124.001999
40472.167969	-118.455948
40473.632813	-116.557983
40475.097656	-121.215714
40476.562500	-117.279839
40478.027344	-117.459671
40479.492188	-121.621414
40480.957031	-117.512993
40482.421875	-113.166985
40483.886719	-114.624649
40485.351563	-120.911865
40486.816406	-124.060272
40488.281250	-118.258179
40489.746094	-119.248985
40491.210938	-123.164490
40492.675781	-121.318848
40494.140625	-118.397041
40495.605469	-118.974762
40497.070313	-126.386490
40498.535156	-119.715668
40500.000000	-116.404350
40501.464844	-119.263535
40502.929688	-118.542648
40504.394531	-118.236153
40505.859375	-126.369911
40507.324219	-117.517677
40508.789063	-115.051628
40510.253906	-119.694588
40511.718750	-117.838959
40513.183594	-119.937607
40514.648438	-124.956352
40516.113281	-125.698349
40517.578125	-121.981575
40519.042969	-125.361092
40520.507813	-127.949852
40521.972656	-126.631157
40523.437500	-129.748810
40524.902344	-124.192078
40526.367188	-122.979599
40527.832031	-115.554932
40529.296875	-116.183784
40530.761719	-120.081924
40532.226563	-120.936890
40533.691406	-121.806549
40535.156250	-118.619179
40536.621094	-118.603340
40538.085938	-123.646797
40539.550781	-116.853302
40541.015625	-114.602066
40542.480469	-117.352501
40543.945313	-120.484917
40545.410156	-123.415421
40546.875000	-116.286156
40548.339844	-116.564522
40549.804688	-119.953819
40551.269531	-121.059441
40552.734375	-118.103661
40554.199219	-117.528206
40555.664063	-119.329056
40557.128906	-120.783966
40558.593750	-116.229759
40560.058594	-118.823051
40561.523438	-126.579964
40562.988281	-122.407433
40564.453125	-118.400200
40565.917969	-113.040306
40567.382813	-113.194008
40568.847656	-122.210129
40570.312500	-119.823189
40571.777344	-114.624290
40573.242188	-113.110764
40574.707031	-117.459740
40576.171875	-120.625145
40577.636719	-120.415222
40579.101563	-120.268379
40580.566406	-116.935501
40582.031250	-115.820183
40583.496094	-115.762947
40584.960938	-116.819725
40586.425781	-118.033089
40587.890625	-121.182205
40589.355469	-121.399498
40590.820313	-122.553024
40592.285156	-123.995026
40593.750000	-118.225594
40595.214844	-116.839767
40596.679688	-120.928970
40598.144531	-126.018272
40599.609375	-127.765442
40601.074219	-121.570419
40602.539063	-117.206696
40604.003906	-116.258530
40605.468750	-114.164993
40606.933594	-115.030884
40608.398438	-122.682083
40609.863281	-116.991165
40611.328125	-116.392784
40612.792969	-121.312752
40614.257813	-117.934914
40615.722656	-116.222328
40617.187500	-118.429405
40618.652344	-119.309532
40620.117188	-115.668388
40621.582031	-112.691185
40623.046875	-116.120697
40624.511719	-126.700798
40625.976563	-117.949738
40627.441406	-116.222351
40628.906250	-115.923920
40630.371094	-116.372025
40631.835938	-118.212700
40633.300781	-116.542656
40634.765625	-117.091591
40636.230469	-122.230209
40637.695313	-119.250862
40639.160156	-120.616104
40640.625000	-119.835381
40642.089844	-117.309059
40643.554688	-120.261757
40645.019531	-121.155006
40646.484375	-119.422249
40647.949219	-129.002213
40649.414063	-129.574173
40650.878906	-118.020447
40652.343750	-118.395378
40653.808594	-115.638390
40655.273438	-116.672340
40656.738281	-122.425591
40658.203125	-124.183434
40659.667969	-120.129120
40661.132813	-117.911385
40662.597656	-118.688385
40664.062500	-119.207390
40665.527344	-119.806091
40666.992188	-117.550774
40668.457031	-119.428482
40669.921875	-127.054688
40671.386719	-119.805824
40672.851563	-115.041855
40674.316406	-116.862389
40675.781250	-119.829720
40677.246094	-120.548889
40678.710938	-120.388649
40680.175781	-118.047806
40681.640625	-118.461647
40683.105469	-120.044380
40684.570313	-121.438728
40686.035156	-117.939095
40687.500000	-118.423630
40688.964844	-121.142784
40690.429688	-118.688423
40691.894531	-115.620819
40693.359375	-112.710594
40694.824219	-117.445366
40696.289063	-120.269012
40697.753906	-121.843155
40699.218750	-118.812370
40700.683594	-117.262192
40702.148438	-116.540070
40703.613281	-119.280380
40705.078125	-116.759705
40706.542969	-116.487038
40708.007813	-119.849129
40709.472656	-123.576431
40710.937500	-120.805992
40712.402344	-121.846428
40713.867188	-127.634171
40715.332031	-119.950706
40716.796875	-118.622383
40718.261719	-121.744301
40719.726563	-118.026512
40721.191406	-114.606270
40722.656250	-115.873062
40724.121094	-119.126694
40725.585938	-118.593811
40727.050781	-117.846161
40728.515625	-116.902985
40729.980469	-121.077957
40731.445313	-116.827385
40732.910156	-113.920334
40734.375000	-116.089478
40735.839844	-117.426582
40737.304688	-123.063225
40738.769531	-122.385941
40740.234375	-120.716690
40741.699219	-119.009735
40743.164063	-120.627487
40744.628906	-124.676613
40746.093750	-123.463943
40747.558594	-119.615013
40749.023438	-118.403336
40750.488281	-121.207680
40751.953125	-120.162704
40753.417969	-116.952454
40754.882813	-118.230156
40756.347656	-111.587097
40757.812500	-117.827621
40759.277344	-119.602882
40760.742188	-116.162643
40762.207031	-118.082283
40763.671875	-121.484428
40765.136719	-130.096191
40766.601563	-116.745483
40768.066406	-114.956436
40769.531250	-113.979950
40770.996094	-115.483253
40772.460938	-119.910530
40773.925781	-132.754623
40775.390625	-120.060760
40776.855469	-119.163132
40778.320313	-117.890137
40779.785156	-114.171448
40781.250000	-113.260422
40782.714844	-115.423576
40784.179688	-117.107788
40785.644531	-118.997078
40787.109375	-122.795532
40788.574219	-122.695877
40790.039063	-118.522087
40791.503906	-120.608231
40792.968750	-122.510155
40794.433594	-120.085068
40795.898438	-119.392273
40797.363281	-125.109497
40798.828125	-120.976471
40800.292969	-115.118729
40801.757813	-114.926682
40803.222656	-118.331993
40804.687500	-119.640518
40806.152344	-118.022789
40807.617188	-114.767662
40809.082031	-121.992844
40810.546875	-119.204872
40812.011719	-121.711639
40813.476563	-120.404892
40814.941406	-119.373825
40816.406250	-116.465172
40817.871094	-114.443268
40819.335938	-114.804466
40820.800781	-115.534119
40822.265625	-118.296577
40823.730469	-122.013924
40825.195313	-122.511185
40826.660156	-120.976151
40828.125000	-117.816307
40829.589844	-117.377213
40831.054688	-122.812309
40832.519531	-122.442993
40833.984375	-119.300507
40835.449219	-117.391083
40836.914063	-115.061974
40838.378906	-114.787613
40839.843750	-115.717468
40841.308594	-116.665062
40842.773438	-119.063004
40844.238281	-115.595070
40845.703125	-123.142143
40847.167969	-124.286079
40848.632813	-127.887772
40850.097656	-121.450134
40851.562500	-118.337563
40853.027344	-122.121887
40854.492188	-114.474892
40855.957031	-115.446495
40857.421875	-116.500114
40858.886719	-119.885963
40860.351563	-120.901070
40861.816406	-123.574707
40863.281250	-122.890320
40864.746094	-116.865051
40866.210938	-118.366859
40867.675781	-122.147865
40869.140625	-122.407509
40870.605469	-119.618668
40872.070313	-119.565437
40873.535156	-120.535233
40875.000000	-125.116631
40876.464844	-116.471703
40877.929688	-117.495834
40879.394531	-121.266777
40880.859375	-123.444626
40882.324219	-119.140854
40883.789063	-117.362091
40885.253906	-118.558266
40886.718750	-114.428223
40888.183594	-114.475189
40889.648438	-117.435753
40891.113281	-117.284790
40892.578125	-115.282272
40894.042969	-115.297676
40895.507813	-117.227188
40896.972656	-121.307755
40898.437500	-122.188881
40899.902344	-123.516655
40901.367188	-116.936684
40902.832031	-120.115501
40904.296875	-115.128067
40905.761719	-115.872154
40907.226563	-121.718521
40908.691406	-130.166702
40910.156250	-123.006081
40911.621094	-124.173210
40913.085938	-120.446083
40914.550781	-117.131119
40916.015625	-116.577515
40917.480469	-115.388290
40918.945313	-117.196007
40920.410156	-120.454216
40921.875000	-122.318474
40923.339844	-119.502335
40924.804688	-116.467270
40926.269531	-123.709442
40927.734375	-119.817574
40929.199219	-119.314415
40930.664063	-117.765579
40932.128906	-122.281746
40933.593750	-124.370102
40935.058594	-117.864525
40936.523438	-117.087044
40937.988281	-117.302742
40939.453125	-117.834648
40940.917969	-120.633102
40942.382813	-116.347290
40943.847656	-122.911591
40945.312500	-117.470230
40946.777344	-115.855377
40948.242188	-118.354454
40949.707031	-118.069962
40951.171875	-116.931870
40952.636719	-116.226364
40954.101563	-119.437637
40955.566406	-118.782425
40957.031250	-114.258034
40958.496094	-110.220314
40959.960938	-110.765427
40961.425781	-116.767845
40962.890625	-118.368507
40964.355469	-114.390320
40965.820313	-105.539635
40967.285156	-103.364693
40968.750000	-113.030380
40970.214844	-105.668503
40971.679688	-105.626999
40973.144531	-110.244118
40974.609375	-110.593224
40976.074219	-111.810211
40977.539063	-112.172935
40979.003906	-110.134148
40980.468750	-113.411003
40981.933594	-123.522125
40983.398438	-120.135941
40984.863281	-120.926811
40986.328125	-120.357025
40987.792969	-116.174774
40989.257813	-113.726494
40990.722656	-114.096031
40992.187500	-117.151779
40993.652344	-118.526520
40995.117188	-115.463211
40996.582031	-116.512024
40998.046875	-121.122627
40999.511719	-116.061600
41000.976563	-114.067497
41002.441406	-115.891624
41003.906250	-114.742104
41005.371094	-117.997505
41006.835938	-116.293228
41008.300781	-115.499565
41009.765625	-116.599556
41011.230469	-122.493301
41012.695313	-125.012306
41014.160156	-119.997681
41015.625000	-119.264290
41017.089844	-119.231148
41018.554688	-118.463005
41020.019531	-119.258453
41021.484375	-121.595871
41022.949219	-122.945053
41024.414063	-116.035851
41025.878906	-122.203362
41027.343750	-125.945175
41028.808594	-124.294502
41030.273438	-123.199310
41031.738281	-118.091011
41033.203125	-114.107758
41034.667969	-114.406914
41036.132813	-115.830803
41037.597656	-118.400246
41039.062500	-129.995789
41040.527344	-118.276337
41041.992188	-118.236206
41043.457031	-113.266281
41044.921875	-112.382042
41046.386719	-115.385948
41047.851563	-116.980057
41049.316406	-116.844925
41050.781250	-116.786766
41052.246094	-117.086807
41053.710938	-117.948044
41055.175781	-117.241875
41056.640625	-119.414482
41058.105469	-116.994759
41059.570313	-119.262695
41061.035156	-134.394836
41062.500000	-124.966209
41063.964844	-118.451836
41065.429688	-116.556458
41066.894531	-115.490501
41068.359375	-115.989868
41069.824219	-116.673904
41071.289063	-115.774368
41072.753906	-118.512856
41074.218750	-116.030754
41075.683594	-119.743011
41077.148438	-120.881981
41078.613281	-120.825493
41080.078125	-126.181114
41081.542969	-119.944679
41083.007813	-114.741066
41084.472656	-114.056259
41085.937500	-116.289085
41087.402344	-119.624985
41088.867188	-127.238121
41090.332031	-119.255547
41091.796875	-118.638115
41093.261719	-120.896172
41094.726563	-122.116135
41096.191406	-120.331863
41097.656250	-123.522202
41099.121094	-126.792969
41100.585938	-128.170044
41102.050781	-121.182297
41103.515625	-117.747910
41104.980469	-117.103935
41106.445313	-117.123695
41107.910156	-117.498688
41109.375000	-123.328094
41110.839844	-116.197083
41112.304688	-116.811493
41113.769531	-121.604149
41115.234375	-124.988113
41116.699219	-121.456215
41118.164063	-122.899529
41119.628906	-117.173164
41121.093750	-114.551346
41122.558594	-120.227074
41124.023438	-122.204971
41125.488281	-117.605019
41126.953125	-117.261421
41128.417969	-118.147659
41129.882813	-116.467613
41131.347656	-119.196815
41132.812500	-122.825722
41134.277344	-127.725548
41135.742188	-120.068176
41137.207031	-116.372818
41138.671875	-119.529968
41140.136719	-118.796417
41141.601563	-122.512253
41143.066406	-121.139870
41144.531250	-125.771454
41145.996094	-120.010963
41147.460938	-116.164009
41148.925781	-117.986870
41150.390625	-118.277351
41151.855469	-114.890465
41153.320313	-120.233894
41154.785156	-120.013969
41156.250000	-121.042084
41157.714844	-117.297783
41159.179688	-115.564331
41160.644531	-117.980278
41162.109375	-120.319344
41163.574219	-127.094246
41165.039063	-118.644432
41166.503906	-122.798721
41167.968750	-117.195023
41169.433594	-115.917358
41170.898438	-120.111221
41172.363281	-117.890312
41173.828125	-117.323921
41175.292969	-123.046280
41176.757813	-121.225197
41178.222656	-115.129272
41179.687500	-113.380348
41181.152344	-116.481369
41182.617188	-121.641144
41184.082031	-117.066292
41185.546875	-115.619278
41187.011719	-113.783722
41188.476563	-118.306152
41189.941406	-123.591347
41191.406250	-117.364326
41192.871094	-121.368317
41194.335938	-117.506012
41195.800781	-118.071701
41197.265625	-121.009270
41198.730469	-118.071602
41200.195313	-118.770561
41201.660156	-114.651733
41203.125000	-119.422287
41204.589844	-119.877411
41206.054688	-121.087509
41207.519531	-117.686966
41208.984375	-117.634766
41210.449219	-123.681137
41211.914063	-123.536011
41213.378906	-119.919914
41214.843750	-126.985176
